node_A,node_B,node_C
D0818524,D0814559,D0807424
D0811474,D0807428,D0807426
D0832342,D0807428,D0807426
D0836712,D0807428,D0807426
D0832343,D0815199,D0811474
D0832343,D0815199,D0815197
D0823383,D0812136,D0810819
D0823384,D0812136,D0810819
D0823384,D0823383,D0810819
D0823384,D0823383,D0812136
D0823384,D0823383,D0807429
D0836713,D0824996,D0815197
D0829277,D0826320,D0810820
D0833521,D0826320,D0810820
D0871500,D0861778,D0856410
D0861781,D0861067,D0856413
D0867445,D0861067,D0856413
D0868885,D0861067,D0856413
D0867445,D0861781,D0856413
D0867445,D0861781,D0861067
D0867445,D0861781,D0848525
D0867445,D0861781,D0849134
D0868885,D0861781,D0856413
D0868885,D0861781,D0861067
D0868885,D0861781,D0848525
D0868885,D0861781,D0849134
D0868151,D0861781,D0856413
D0868151,D0861781,D0861067
D0868151,D0861781,D0848525
D0868151,D0861781,D0849134
D0868885,D0867445,D0856413
D0868885,D0867445,D0861067
D0868885,D0867445,D0861781
D0844049,D0843442,D0843441
D0844700,D0843442,D0843441
D0846633,D0843442,D0843441
D0844700,D0844049,D0843441
D0844700,D0844049,D0843442
D0846633,D0844049,D0843441
D0846633,D0844049,D0843442
D0846633,D0844700,D0843441
D0846633,D0844700,D0843442
D0846633,D0844700,D0844049
D0861068,D0841731,D0837292
D0857793,D0841731,D0837292
D0868884,D0841731,D0837292
D0861781,D0849134,D0848525
D0868151,D0849134,D0848525
D0865052,D0849134,D0848525
D0868884,D0868151,D0861781
D0868884,D0868151,D0848525
D0868884,D0868151,D0849134
D0868884,D0868151,D0865052
D0857791,D0851697,D0844046
D0857791,D0851697,D0838770
D0857791,D0851697,D0844047
D0857791,D0851697,D0851169
D0859516,D0851697,D0844046
D0859516,D0851697,D0838770
D0859516,D0851697,D0844047
D0859516,D0851697,D0851169
D0860307,D0851697,D0844046
D0860307,D0851697,D0838770
D0860307,D0851697,D0844047
D0860307,D0851697,D0851169
D0852268,D0844696,D0844046
D0851169,D0844047,D0838770
D0851697,D0844047,D0838770
D0859516,D0844047,D0838770
D0860307,D0844047,D0838770
D0851697,D0851169,D0838770
D0851697,D0851169,D0844047
D0859516,D0851169,D0838770
D0859516,D0851169,D0844047
D0860307,D0851169,D0838770
D0860307,D0851169,D0844047
D0860307,D0859516,D0851697
D0860307,D0859516,D0838770
D0860307,D0859516,D0844047
D0860307,D0859516,D0851169
D0849133,D0849132,D0840467
D0849133,D0849132,D0845384
D0849132,D0845384,D0843443
D0861065,D0854079,D0844699
D0861065,D0854079,D0844702
D0868884,D0857793,D0841731
D0868884,D0857793,D0837292
D0850530,D0843444,D0838772
D0858627,D0857092,D0838311
D0861065,D0857092,D0838311
D0861065,D0858627,D0857092
D0868151,D0865052,D0849134
D0868884,D0865052,D0849134
D0871499,D0850524,D0844045
D0888150,D0886901,D0876537
D0900211,D0893591,D0876533
D0882679,D0882678,D0882677
D0895004,D0894271,D0877240
D0886189,D0881269,D0880580
D0886190,D0881269,D0880580
D0886190,D0886189,D0880580
D0886190,D0886189,D0881269
D0894264,D0893594,D0892920
D0902297,D0883373,D0882676
D0902297,D0883373,D0872171
D0894267,D0879194,D0876535
D0906415,D0879194,D0876535
D0906416,D0879194,D0876535
D0906415,D0894267,D0876535
D0906415,D0894267,D0879194
D0906416,D0894267,D0876535
D0906416,D0894267,D0879194
D0906416,D0906415,D0876535
D0906416,D0906415,D0879194
D0906416,D0906415,D0894267
D0881987,D0873333,D0873332
D0893603,D0873333,D0873332
D0894272,D0873333,D0873332
D0893603,D0881987,D0873333
D0894272,D0881987,D0873333
D0894272,D0893603,D0873333
D0894272,D0893603,D0881987
D0897421,D0892924,D0892919
D0900214,D0894264,D0893594
D0886896,D0886187,D0879873
D0886897,D0886187,D0879873
D0886897,D0886896,D0879873
D0886897,D0886896,D0886187
D0916182,D0916181,D0912135
D0916183,D0916181,D0912135
D0917614,D0916181,D0912135
D0916183,D0916182,D0912135
D0916183,D0916182,D0916181
D0917614,D0916182,D0912135
D0917614,D0916182,D0916181
D0917614,D0916183,D0912135
D0917614,D0916183,D0916181
D0917614,D0916183,D0916182
D0926876,D0917614,D0912135
D0926876,D0917614,D0916181
D0926876,D0917614,D0916182
D0926876,D0917614,D0916183
D0923701,D0917614,D0912135
D0923701,D0917614,D0916181
D0923701,D0917614,D0916182
D0923701,D0917614,D0916183
D0915505,D0911436,D0907701
D0923702,D0911436,D0907701
D0923702,D0915505,D0907701
D0923702,D0915505,D0911436
D0923699,D0923698,D0911434
D0923699,D0923698,D0916956
D0924318,D0913367,D0908789
D0933742,D0913367,D0908789
D0933742,D0924318,D0908789
D0933742,D0924318,D0913367
D0958236,D0957517,D0956136
D0952031,D0949237,D0942535
D0952032,D0949237,D0942535
D0956137,D0949237,D0942535
D0958882,D0949237,D0942535
D0964459,D0949237,D0942535
D0964460,D0949237,D0942535
D0970605,D0949237,D0942535
D0970606,D0949237,D0942535
D0952032,D0952031,D0942535
D0952032,D0952031,D0949237
D0956137,D0952031,D0942535
D0956137,D0952031,D0949237
D0958882,D0952031,D0942535
D0958882,D0952031,D0949237
D0964459,D0952031,D0942535
D0964459,D0952031,D0949237
D0964460,D0952031,D0942535
D0964460,D0952031,D0949237
D0970605,D0952031,D0942535
D0970605,D0952031,D0949237
D0970606,D0952031,D0942535
D0970606,D0952031,D0949237
D0956137,D0952032,D0942535
D0956137,D0952032,D0949237
D0956137,D0952032,D0952031
D0958882,D0952032,D0942535
D0958882,D0952032,D0949237
D0958882,D0952032,D0952031
D0964459,D0952032,D0942535
D0964459,D0952032,D0949237
D0964459,D0952032,D0952031
D0964460,D0952032,D0942535
D0964460,D0952032,D0949237
D0964460,D0952032,D0952031
D0970605,D0952032,D0942535
D0970605,D0952032,D0949237
D0970605,D0952032,D0952031
D0970606,D0952032,D0942535
D0970606,D0952032,D0949237
D0970606,D0952032,D0952031
D0958882,D0956137,D0942535
D0958882,D0956137,D0949237
D0958882,D0956137,D0952031
D0958882,D0956137,D0952032
D0964459,D0956137,D0942535
D0964459,D0956137,D0949237
D0964459,D0956137,D0952031
D0964459,D0956137,D0952032
D0964460,D0956137,D0942535
D0964460,D0956137,D0949237
D0964460,D0956137,D0952031
D0964460,D0956137,D0952032
D0970605,D0956137,D0942535
D0970605,D0956137,D0949237
D0970605,D0956137,D0952031
D0970605,D0956137,D0952032
D0970606,D0956137,D0942535
D0970606,D0956137,D0949237
D0970606,D0956137,D0952031
D0970606,D0956137,D0952032
D0964459,D0958882,D0942535
D0964459,D0958882,D0949237
D0964459,D0958882,D0952031
D0964459,D0958882,D0952032
D0964459,D0958882,D0956137
D0964460,D0958882,D0942535
D0964460,D0958882,D0949237
D0964460,D0958882,D0952031
D0964460,D0958882,D0952032
D0964460,D0958882,D0956137
D0970605,D0958882,D0942535
D0970605,D0958882,D0949237
D0970605,D0958882,D0952031
D0970605,D0958882,D0952032
D0970605,D0958882,D0956137
D0970606,D0958882,D0942535
D0970606,D0958882,D0949237
D0970606,D0958882,D0952031
D0970606,D0958882,D0952032
D0970606,D0958882,D0956137
D0964460,D0964459,D0942535
D0964460,D0964459,D0949237
D0964460,D0964459,D0952031
D0964460,D0964459,D0952032
D0964460,D0964459,D0956137
D0964460,D0964459,D0958882
D0970605,D0964459,D0942535
D0970605,D0964459,D0949237
D0970605,D0964459,D0952031
D0970605,D0964459,D0952032
D0970605,D0964459,D0956137
D0970605,D0964459,D0958882
D0970606,D0964459,D0942535
D0970606,D0964459,D0949237
D0970606,D0964459,D0952031
D0970606,D0964459,D0952032
D0970606,D0964459,D0956137
D0970606,D0964459,D0958882
D0970605,D0964460,D0942535
D0970605,D0964460,D0949237
D0970605,D0964460,D0952031
D0970605,D0964460,D0952032
D0970605,D0964460,D0956137
D0970605,D0964460,D0958882
D0970605,D0964460,D0964459
D0970606,D0964460,D0942535
D0970606,D0964460,D0949237
D0970606,D0964460,D0952031
D0970606,D0964460,D0952032
D0970606,D0964460,D0956137
D0970606,D0964460,D0958882
D0970606,D0964460,D0964459
D0970606,D0970605,D0942535
D0970606,D0970605,D0949237
D0970606,D0970605,D0952031
D0970606,D0970605,D0952032
D0970606,D0970605,D0956137
D0970606,D0970605,D0958882
D0970606,D0970605,D0964459
D0970606,D0970605,D0964460
D0948606,D0946651,D0942535
D0948606,D0946651,D0943662
D0956133,D0946651,D0942535
D0956133,D0946651,D0943662
D0956861,D0946651,D0942535
D0956861,D0946651,D0943662
D0973766,D0946651,D0942535
D0973766,D0946651,D0943662
D0956133,D0948606,D0946651
D0956133,D0948606,D0943662
D0956861,D0948606,D0946651
D0956861,D0948606,D0943662
D0973766,D0948606,D0946651
D0973766,D0948606,D0943662
D0956861,D0956133,D0946651
D0956861,D0956133,D0943662
D0956861,D0956133,D0948606
D0973766,D0956133,D0946651
D0973766,D0956133,D0943662
D0973766,D0956133,D0948606
D0973766,D0956861,D0946651
D0973766,D0956861,D0943662
D0973766,D0956861,D0948606
D0973766,D0956861,D0956133
